"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_000235",0.173780591659186,0.924453086795657,40.85895085,14.82798567,1.93e-06,0.1093274,2.088e-05,1.87569575,9.2e-07,42.32801659,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000776",0.100681117278781,0.923227076457824,21.49551226,31.71695029,0.50752723,0,1.9e-06,0.22718811,3.17e-06,46.05281704,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000433",0.313179089037533,0.922831474946688,29.9130182,4.59807623,5.32904685,0.00039726,1.43e-06,0.76316354,3.8e-07,59.3962961,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000424",0.0127579491940707,0.921428028989127,2.08472011,0.07168442,1.604e-05,7.09e-06,2.06528401,2.10803082,0,93.67025752,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_001640",0.0156829471879616,0.919224821286055,3.29338065,0,6.62e-06,0.09505733,8.55e-06,0.00016668,3.28788395,93.32349622,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_000382",0.342845962902283,0.91885607242666,31.67677742,2.37778208,11.39327345,0.87318655,0.36663928,1.21488744,0,52.0974538,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001125",0.046448565435369,0.918844049436673,0,0,0,0.4132407,0,0,3e-08,99.58675927,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_000458",0.08470688172727,0.918092450040989,17.96945503,22.41563318,3.96723661,5.4e-07,0.86552504,3e-08,0.4369099,54.34523966,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001095",0.0571892134681645,0.917193114605735,0,0,0,0,0.16444939,0.32480626,0,99.51074436,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_000646",0.199402595552878,0.916350535595968,0.1080005,1.0900386,0.27897584,0.50312184,1.82717573,1e-08,1.95108244,94.24160504,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000984",0.0228414941307801,0.915403107492553,0,2.1e-07,0,4e-08,2.17447384,2.1e-07,0,97.82552568,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_002103",0.0921366775600545,0.912053076991644,9.68246157,2.65055276,5.6e-07,9.3e-07,8.231e-05,1.5e-07,0,87.66690173,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002323",0.0544095099657037,0.91111520355129,9.57970532,9.87914766,3.743e-05,0.00019569,1.01086316,4.18e-06,8.86e-06,79.53003771,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001555",0.137490423874994,0.910756377575211,1.01829599,0,0,2.43352056,8.18214124,0.16101508,0,88.20502713,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000692",0.154439326504182,0.910363416153207,30.68522323,1.88482543,0.0007784,0.28205632,0.26116544,2.812e-05,8.3e-07,66.88592225,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_001088",0.164192427855713,0.910288109418569,8.21937092,1.32033218,1.15011511,0,7.47584804,1.99412729,9.96e-06,79.84019651,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_001899",0.106099204910367,0.910168325657939,3.90673249,1.4e-07,0,0,3.56594626,0,2.7e-07,92.52732084,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_000734",0.110435690262932,0.909584182734289,19.86596289,4.19730938,0.9755807,2.4e-07,2.17786066,2.75e-06,0,72.78328338,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000577",0.160184455694162,0.909112454489375,21.48770396,27.23956302,0,1.01264095,1.45562948,0,0.00208578,48.8023768,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002017",0.0797983441927056,0.908945868969006,0,2.36272506,3.8e-07,0,0,0,0,97.63727457,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000972",0.0191890685933947,0.908411979974012,0,0,1.17841164,0.88959087,3e-08,0.97501407,1.2e-07,96.95698328,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001915",0.109186432427809,0.907750099136663,1.86e-06,0.13444375,0,0.458078,1.11461193,3.62589009,0,94.66697437,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_002042",0.0426380222429191,0.907111169396776,0.58006572,0,0.18030171,0.21159969,0.5045485,0,0,98.52348438,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,"f__Ellin6075  "
"asv_001581",0.00861412908928351,0.906352384443058,2.12552813,3.11362057,0,9e-08,0,0,2e-08,94.76085119,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000679",0.0286246806205281,0.906151938545396,0,0,0,0,2.14453533,1.287e-05,1.244e-05,97.85543935,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_000260",0.133793798091274,0.905625002105459,33.81552197,12.17364443,0.02846976,1.04428453,5.054e-05,2.40047819,0.13088451,50.40666607,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_002901",0.0641834111890854,0.903367956020836,1.78e-06,0,3.44218739,0.18488718,0,3.79185391,0.38355351,92.19751623,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_000227",0.187239240531953,0.9030219748449,42.63930456,15.55100949,0.00029621,0,0,2.76536829,0.0004867,39.04353476,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_003557",0.0181109516807593,0.901040981323777,9.26503807,13.33871542,3.14018115,2.63e-05,0,2.57086442,8.55e-06,71.68516609,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001550",0.027775999070731,0.897699313835395,2e-08,0,1.10942573,4e-08,0,0.83092438,3e-08,98.05964982,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002084",0.0605430081249967,0.897533283837712,0.00027031,0,7.927e-05,0.00662841,5.94901047,0,0.89163837,93.15237317,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA,"f__Nocardioidaceae g__Nocardioides "
"asv_002082",0.0191895880576403,0.897049607172782,0.06534476,4.72848051,2.93029741,3.16134145,5.053e-05,0,0.22389934,88.89058601,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",NA,"f__Comamonadaceae g__Hylemonella "
"asv_003115",0.0874841684923873,0.896883346637943,22.83757837,1.28034205,0.19704196,1.81060146,0,1.027e-05,2.23e-06,73.87442367,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_004078",0.045431467961601,0.895220259126176,0,0,0,3.5e-07,4.3e-07,3.54e-06,0,99.99999569,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000748",0.117424539786365,0.890662236939802,20.65903475,30.38340536,2e-08,0.63921577,0,8.3e-07,0.00027098,48.31807229,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002023",0.0330518663105177,0.890359511438044,0,0.30001431,2.00465554,5e-08,0,0,0,97.6953301,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_001076",0.00859504215425759,0.889883236288074,2.16540581,3.17339197,1e-08,0,0,0,0,94.66120221,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002083",0.0300474799490649,0.889326631709061,1.444e-05,12.4365962,0.46010324,2.17597715,5.17e-06,1.90160069,9.25e-06,83.02569385,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_003406",0.0650135111573139,0.888733209010216,0,0,2.2033462,0.38652227,9.7388977,1.80891848,0.00137183,85.86094352,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001049",0.0421789725035441,0.887804698139112,0,1.8e-07,4e-08,0.76830806,1.03781755,9e-08,0.86388651,97.32998758,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_000965",0.0377091891103057,0.887136075891566,3.06314046,1.25136026,3.05650036,0.11225618,0.16435965,3.13701353,1.08e-06,89.21536848,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_001161",0.158708299223201,0.887102791540277,5.27e-06,0,1.26219944,0,5e-08,2.8e-07,0,98.73779496,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001547",0.165118373979062,0.886315225462793,0,0,0,0,24.75289676,0,0,75.24710324,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_002871",0.10212693243229,0.88239224265493,0,3.804e-05,5.083e-05,0.12841128,20.5744215,0.07139223,0,79.22568612,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_001474",0.105982327573363,0.882294329640907,0,0,3.7e-07,0.34891204,4.3e-07,1.64271194,8.65e-06,98.00836657,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_000629",0.329012801962523,0.881826589446241,0.87437948,0.15084645,0,5.35518645,6.5e-07,0,2.03773339,91.58185359,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_003747",0.0673115156513951,0.88129230147379,8.47199936,14.5103204,1.66274697,3.8e-07,6.95223302,3.67e-06,0,68.40269619,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002915",0.0346755929389125,0.879747583482441,13.28552729,19.49697968,2.19562525,1.368e-05,8.2e-07,0.05570397,0.2466327,64.71951661,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001412",0.0020008192065225,0.879100432516152,8.2343302,11.93197036,0.29667834,0.05676368,2.68e-06,4.39343882,0.20487627,74.88193966,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000191",0.297205899029576,0.878775028376593,42.44517293,17.03188703,0,0.21588849,1.62e-06,1.07832797,2.28e-06,39.22871968,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001006",0.176933178753204,0.878720689177575,0,0.11558995,2.19668736,0,1.86068001,2.5e-06,0.00428265,95.82275753,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_000574",0.317671554425956,0.878152731516405,1.19e-06,14.33369028,0.51880527,0,1.82417427,8.1e-07,0,83.32332819,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_003750",0.0166736160916964,0.877390695450098,9.2524208,13.34659881,3.20961182,5.09e-06,1.09e-05,4.78218802,0.00014207,69.40902249,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001104",0.0168269899810118,0.877386174366115,0,0,2.01454798,2.01411865,2.0564584,2.07675783,0,91.83811714,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_003164",0.105448734789376,0.876132522579804,0.73688778,7.14138697,2.19378472,1.76155258,2.5688912,0,0,85.59749675,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002684",0.112379421592323,0.87579134495891,0,0.6812519,1.04e-06,2.9e-07,0.00015252,1.39e-06,0.02887448,99.28971839,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_001171",0.168110803427421,0.875600261221024,3.13117271,2.18216162,2.54e-06,3.10808595,2.9e-07,0,3.4e-07,91.57857655,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_000451",0.0802450104269543,0.875246689287146,16.88525766,24.76032238,1.92262892,8.39e-06,1.65217473,0,0.15162194,54.62798598,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_003846",0.0521961858351334,0.875217536060966,3.4161451,0.31635311,0.00011178,0.12141997,3.71716584,0.00105271,0.4195919,92.00815958,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_000592",0.271231908107724,0.874278946975563,0,0,0,0,1.5e-07,4.04777173,0,95.95222813,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_003093",0.0686028061910773,0.873614871942574,10.45450606,5.8580247,4.176e-05,2.15e-06,0.16637196,0,2.78e-06,83.52105058,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001333",0.182345301141391,0.872533228409042,2.99580517,5e-08,1.47755242,1e-08,8.59419231,0.52723937,0,86.40521067,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000269",0.0746185442386631,0.872235883415383,35.2427638,14.51037426,5.9e-07,0.00046799,0.15517599,0.09066535,4.1e-07,50.00055161,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001641",0.164162086601747,0.86944848233204,0.5678506,5.19766249,1.57268589,6.7e-07,13.18360308,1.22405441,1.254e-05,78.25413031,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002642",0.0121865651213385,0.8693971167435,0,3.17417435,0,0,0,2.05550373,1.163e-05,94.77031029,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_001626",0.0796785984545436,0.867961885956402,15.80283521,2.65506433,2.92e-06,0.1124578,0.99867264,0.59787303,3.995e-05,79.83305412,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_003980",0.0500185428372039,0.867861321753334,5.28912039,3.48774215,1.49993719,5e-08,0,1.1e-07,0,89.7232001,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_001781",0.113815135292969,0.867749119045464,7.98218383,0,0,0.23359541,2.12081264,0.00339079,2.1e-06,89.66001523,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA,"f__Pseudonocardiaceae g__Pseudonocardia "
"asv_003147",0.0861350305164407,0.867575041730815,12.28063281,2.63749395,0.48953086,1.3e-07,1.904e-05,0,0,84.59232322,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000627",0.120682496080252,0.8675087988279,19.94197875,25.41108607,1e-07,0.19131188,0,1.12495744,0,53.33066575,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000569",0.148609019978339,0.866094340654567,21.78519354,27.9530681,0.00019966,0.96528957,6.19e-06,0.14577712,3.634e-05,49.15042949,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001748",0.109053857141851,0.86559736565757,3.28230408,1.54904845,5.91826263,2.77e-06,9e-08,0,2e-07,89.2503818,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA,"f__Beijerinckiaceae  "
"asv_002730",0.0105930357587043,0.863819354889237,0,0.24877668,0,0,0,0,2.02182892,97.7293944,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","leguminosarum","f__Rhizobiaceae g__Rhizobium s__leguminosarum"
"asv_000691",0.356451911600552,0.862351259217032,3.13e-06,3.188271,1.91375102,0.00027036,21.89987966,0,0,72.99782483,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000671",0.268566729359925,0.859821061321304,0.42859277,0.91676961,6.63036358,1.12e-05,6.69064218,1.75161537,1.78e-06,83.58200351,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_000361",0.397197201613391,0.859174970795452,26.36479013,3.16410255,7.46410627,0.89222076,0,0.04367281,0.04344442,62.02766306,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002538",0.0239247040066042,0.857359478272753,9.30688549,13.58508092,3.11694496,0,0.00090054,2.12724624,4.967e-05,71.86289218,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","maltophilia","f__Xanthomonadaceae g__Stenotrophomonas s__maltophilia"
"asv_000793",0.111741152933818,0.857308472977142,19.78307794,7.31487063,0,2.76685825,0.9199626,1.04792677,1.75e-06,68.16730205,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
