"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_002439",0.0777362957235179,0.94513738687475,0,6.71314493,3.95340603,0,2.79145108,3.45608227,0,83.08591569,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000815",0.12586105713365,0.945121583278224,24.7747755,6.87166849,1.37580841,9e-07,0.24511584,0,0,66.73263085,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002711",0.0397847420761935,0.944960026513759,5.29692366,0,3.20754603,9e-07,5.29948773,2.9e-07,0,86.19604139,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_003855",0.0285622253808379,0.944730092460204,8.78313817,5.6394883,0,0.89295829,3.38193403,3.7e-06,3.667e-05,81.30244085,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001180",0.0468327211116569,0.944691957058344,2.75e-06,1.2323598,0.01970301,9.4e-07,8.12e-06,0.07607851,3.47041206,95.20143481,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002569",0.0271923259786881,0.942736242770208,1.13093178,0.25115501,1.49e-05,4.69e-05,6.65139027,2.06284816,0,89.90361297,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_003786",0.0235107223377781,0.94249494387822,9.22e-06,5.45507577,8.96364351,0,0,1.47e-05,0,85.58125681,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","henricii","f__Caulobacteraceae g__Caulobacter s__henricii"
"asv_001238",0.0985808597669763,0.942371082049305,0.00491224,0.47694346,7.13281257,0.00141352,4.506e-05,1.75e-05,6.1e-07,92.38385504,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","ginsengi","f__Planococcaceae g__Sporosarcina s__ginsengi"
"asv_000805",0.0788952486287309,0.942319172850132,14.77121915,2.42998311,0,0.61530459,4.53693124,2.55e-06,0,77.64655936,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000938",0.0975827582174866,0.941684979284457,3.95942382,2.00028823,1.97950742,1.80129376,28.59747023,0,4.4e-07,61.66201609,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002733",0.0322484739518224,0.941457521270986,1.31359224,1.10472266,0.10423827,5e-08,1.09933354,2.17e-06,0.26228452,96.11582654,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001554",0.0715073285047655,0.941087369262734,18.06742666,2.35278721,4.2e-07,0.00057413,0.75240088,0,1.295e-05,78.82679775,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_000864",0.0753963552706329,0.940422653772436,23.6674925,0,4.69433049,0,8.19291554,0.48469726,1.77e-06,62.96056245,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_004027",0.0257164223111838,0.940290454759002,0.54439597,24.70242308,0,3.12354279,0.000396,0,0.00173911,71.62750306,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_000754",0.172310689313496,0.940131510072551,12.60552646,2.00580672,0.614359,0.00128326,1.17639131,0.06652731,0.32521793,83.20488802,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_000396",0.107840373500718,0.93992563599755,0.1269237,22.67257164,0.00075953,6.65e-05,1.77491101,1.2897559,3.13e-06,74.13500859,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_000642",0.0896472293921146,0.939405182417332,18.20358648,14.85216427,4.703e-05,0.00102902,0.3145286,2.63290817,8.491e-05,63.99565151,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001149",0.0279304272077422,0.939168549005843,0.0012717,13.70509762,6.05654739,0.88710588,0.75608003,0.00693427,0,78.5869631,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"f__Oxalobacteraceae g__Janthinobacterium "
"asv_003627",0.0289224513415667,0.938955694429173,1.19668033,0,2.44e-05,6.37e-06,18.0833423,4.67e-06,6.1e-07,80.71994134,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002234",0.030829270048907,0.938906729080892,15.70847105,20.40111697,2.66914627,7.6e-07,6.41e-06,5.3e-07,0.16881925,61.05243875,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001644",0.0514872461748115,0.936106202476484,20.88583982,4.86732933,0,0,6.05662665,1.68516287,0.79735848,65.70768284,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002176",0.0989088253597948,0.935302444217722,0,5.398e-05,1.10000899,8.1e-07,5.4600239,6.7e-07,0,93.43991165,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_001346",0.106010309647905,0.934985338906726,10.98983929,0.31550883,16.99651888,0,7.84547178,1.32e-06,0.01641119,63.8362487,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"f__Sphingomonadaceae g__Sphingobium "
"asv_001724",0.154124738333159,0.93495658088329,5.16683411,12.87894308,11.12350242,3.19830021,0,0.13485516,1.06e-06,67.49756396,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",NA,"f__Comamonadaceae g__Hylemonella "
"asv_002304",0.0357927006982632,0.93474679897201,15.60803508,5.09077548,1.95669209,8.128e-05,4.45912759,0.00011163,0,72.88517685,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000688",0.17691487444493,0.933042865012708,2.14e-06,1.58651835,4.94e-06,0.91427052,4.12215552,2.2e-07,0,93.37704832,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001282",0.105680370183836,0.932984064312987,3.1e-06,0.00280391,7.41715147,4.6e-06,7.17435533,6.14e-06,4.03e-06,85.40567142,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Ellin5301",NA,NA,"f__Ellin5301  "
"asv_002503",0.034880188400546,0.93291035954188,12.54228688,3.23163878,5.62e-06,1.39e-06,3.32587542,5.21e-06,0.66767322,80.23251349,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001752",0.0352808740064058,0.93156203182978,0,8.1e-07,0,1.14828939,5e-08,2.1e-07,6e-08,98.85170948,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002237",0.0633690806201385,0.931242889676194,3.7033212,0,4.40657162,0,3.93990353,2.7e-07,0,87.95020339,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_001295",0.0697001882442136,0.930468050302696,0.64344409,6.94e-06,0,2.162e-05,14.71507822,0.41128733,1.14e-06,84.23016067,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_001938",0.0481818423514064,0.930141606620525,0.53591983,0.4499143,2.203e-05,5.47574107,14.09029859,3.52897619,1.6e-07,75.91912783,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001839",0.131456443359332,0.929854528639283,17.24493532,2.17289484,1.35161836,1.61850983,0.39118114,6.7e-06,4.65e-06,77.22084916,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"f__Sphingobacteriaceae  "
"asv_003668",0.0308606674696951,0.927208150550311,2e-08,1.58109379,5.01950432,2.69058896,2.21389003,1e-08,4e-08,88.49492282,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000761",0.196180995057951,0.92666743571216,7.81931499,14.77118594,1.32e-06,2.14357688,1.99643138,2.03146394,1.02e-06,71.23802453,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_002258",0.0531264249530385,0.926443074511488,0,0.23867822,0.54040788,0,6.127e-05,0,6.5e-07,99.22085198,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA,"f__Pseudonocardiaceae g__Pseudonocardia "
"asv_001247",0.109439219839758,0.926361334326201,2.42207349,0,0,0,2.89430159,0,2.1e-07,94.68362471,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,"f__Ellin6075  "
"asv_001001",0.0651115628743788,0.925221017190663,0.04250248,1.228e-05,0,5.53e-06,8.40369862,0,0.55970645,90.99407464,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_002901",0.0545869661618485,0.925080960560679,0,3.4927095,1.596e-05,0.19048394,0,0,0.22635075,96.09043984,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_003489",0.0383780666375489,0.924932507592119,0,2.31276044,0.05485039,1.98e-06,0.67669004,1.57096062,0.39111419,94.99362235,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_001591",0.0716128014692189,0.924734405251009,1.12909799,7.80682155,0.37285723,2.82957488,0,2.47158332,3.9e-07,85.39006465,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001071",0.0735778201695563,0.92460575516753,1.15117102,2.84e-06,1.19679179,0.15050063,0,0.05605713,2.86053651,94.58494008,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001957",0.0868214875590384,0.922147866891846,2.36049285,1.19137295,22.42473649,0.86324123,12.47356779,0,0.07078194,60.61580676,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_000706",0.0381128983252022,0.922139295217239,20.91489281,30.76867194,6.2e-07,0,1.03193938,0,5e-08,47.2844952,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000427",0.133181915845244,0.920650224797322,2.236871,31.18449047,0.00044523,1.771e-05,0.41474039,5.12e-06,6.05e-05,66.16336959,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000739",0.142776282822635,0.920646318681252,2.67735793,2.95221427,3.71514789,0,1.8e-07,2.4332519,5e-08,88.22202778,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_003081",0.0376926592734395,0.920318313900725,13.36978289,4.99445252,0,1.7e-06,3.6e-07,0.00011689,7.54e-06,81.6356381,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_003023",0.0577642248040103,0.920067630299688,2e-06,0,1.09036857,1.45322811,11.96113477,4.66012482,1.487e-05,80.83512687,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,"f__Sphingomonadaceae g__Sphingomonas "
"asv_001798",0.0383119534688011,0.919558251654805,5.86e-06,0.76047979,3.9e-06,6.80162221,0.13228911,3.83072823,3e-07,88.4748706,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_002255",0.104031022663883,0.919512632095226,9.41e-06,1.1424616,10.12600324,1.51942261,4.59608761,4.817e-05,0.00197487,82.61399249,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_002421",0.0411431714608392,0.919403052547681,15.1213834,20.64233038,0,0.20771824,4.037e-05,0.42381651,0.00093589,63.6037752,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001479",0.0989288039758961,0.919378536819567,3.97678331,8.86216476,0.00215127,0.00031605,4.04e-06,6.23e-06,0.11871372,87.03986061,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002052",0.0512258523242245,0.919112303688499,0,2.6e-07,2e-07,0,0.00032959,0,4.29575531,95.70391465,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_002347",0.071681659136127,0.919042026514724,0.93922143,0.36487118,33.45315229,0.53512013,13.58493589,0.00180179,1.78e-06,51.12089551,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_002364",0.0473976257573735,0.918138260203445,14.81414687,0.54606574,17.9724481,0.00029489,6.33944764,1.64e-05,0.21192338,60.11565698,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"f__Sphingomonadaceae g__Sphingobium "
"asv_001480",0.0533071911114817,0.917654606347754,0.26636267,1.69107563,0.00108405,0.31199051,7.51972078,0.5365485,0.00025465,89.67296321,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_003075",0.0182954405481082,0.916810748974197,2.5e-07,0.91537667,0.8408838,0,3e-07,0,3.97652931,94.26720968,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002236",0.0720429532802944,0.9161531036258,2.58850454,0.23220597,0,3.43e-06,0,0,2.66128756,94.5179985,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA,"f__Myxococcaceae  "
"asv_000996",0.0806990812714704,0.915744307942747,4.79e-06,1e-08,3.53654326,2.70110177,0,0,1.4e-07,93.76235003,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_001159",0.0532475664263137,0.915446256500723,16.66635635,0.05720448,3.12392685,0,9.93724655,1.38507486,0.0006187,68.82957222,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000399",0.104007773780388,0.914627958103643,7.59924125,27.31792217,1.5636348,3.49e-06,2.08447385,1.13937267,3.189e-05,60.29531989,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella",NA,"f__Enterobacteriaceae g__Klebsiella "
"asv_001820",0.0387167050128268,0.913823357058868,22.26525716,23.79342583,0.89291601,1.05030774,0.40224896,0.20805051,3.902e-05,51.38775477,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000613",0.0638186348776884,0.913473830215693,23.46269329,19.57788444,1.23409805,6.11e-05,0.73400496,6.6e-07,0.03576682,54.95549069,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_003237",0.0597999365349034,0.913298167283608,0,1.32921216,13.7973147,0,1.20359092,1.33351755,1.66e-06,82.33636301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000588",0.113562175738225,0.913279373648853,27.15438143,1.18798131,0.6130009,4.76381741,3.68523017,0.86422858,5.83e-06,61.73135437,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000500",0.132292320564739,0.912513125497395,22.9060687,4e-08,1.83767966,0.92273818,0.76167983,1.24920997,1e-08,72.32262361,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae",NA,NA,"f__Micrococcaceae  "
"asv_000854",0.212115937383978,0.908770316195275,22.44525728,4.59563918,0,0,2.97646565,0,4.43e-06,69.98263346,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_002284",0.013304072339525,0.907795326121989,0,12.24967871,4.70803379,0.13434402,0,2.1e-07,1.80696514,81.10097813,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_001067",0.153942370229799,0.90640871789717,13.35138558,0,2.55e-06,0.24773992,0.0223122,3.56e-06,0.36782713,86.01072906,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002131",0.0903935613364014,0.90625555955488,5.81534967,19.90547931,1.908e-05,0.00040516,7.26006109,1.24227166,0,65.77641403,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_005679",0.0207103524158442,0.905517282998006,7.26945718,7.38657445,1.7e-07,0,4.67362708,0.61915616,0.53045122,79.52073374,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002196",0.0379641452698093,0.905224945099741,15.57750656,0.55739669,15.26438706,7.3e-07,2.06087846,2.303e-05,0.00013197,66.5396755,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"f__Sphingomonadaceae g__Sphingobium "
"asv_002464",0.108491266671253,0.904405668482215,1.362e-05,0,8.42080621,4.00963796,9.69630701,0,3.858e-05,77.87319662,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001476",0.12438304502016,0.904245931473306,9.29910449,1.60416384,25.31992674,0.71959585,6.12140361,1.678e-05,0.00019862,56.93559006,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001905",0.0312830358220611,0.903606416782964,10.00865865,5.71399916,0,9.7e-07,0,0.65238886,6.7e-07,83.62495169,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002445",0.0426710988391669,0.901554979980992,6.68932576,6.47608396,15.14733018,0,1.9e-07,0.76414726,0,70.92311266,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_000799",0.0414382507286554,0.901188923199285,20.80597646,30.54202729,0.33242445,0,2.16300022,7.72e-06,3.6e-06,46.15656026,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
